myclusters	SampleID
normoxic	TCGA.A8.A083.01A.21R.A00Z.07
normoxic	TCGA.D8.A1JN.01A.11R.A13Q.07
normoxic	TCGA.A2.A0ET.01A.31R.A034.07
normoxic	TCGA.D8.A1JI.01A.11R.A13Q.07
normoxic	TCGA.B6.A0I8.01A.11R.A034.07
normoxic	TCGA.BH.A1ET.01A.11R.A137.07
normoxic	TCGA.A8.A09V.01A.11R.A034.07
normoxic	TCGA.E2.A15I.01A.21R.A137.07
normoxic	TCGA.AR.A0TR.01A.11R.A084.07
normoxic	TCGA.AR.A1AV.01A.21R.A12P.07
normoxic	TCGA.E2.A15G.01A.11R.A12D.07
normoxic	TCGA.A8.A0AB.01A.11R.A034.07
normoxic	TCGA.BH.A1FL.01A.11R.A13Q.07
normoxic	TCGA.A8.A0A2.01A.11R.A034.07
normoxic	TCGA.C8.A1HE.01A.11R.A13Q.07
normoxic	TCGA.E9.A1RD.01A.11R.A157.07
